time,time-spent-deliberating
2614262,259096
2614328,259100
2614339,259104
2614348,259108
2614417,259112
2614428,259116
2614437,259120
2614506,259124
2614517,259128
2614526,259132
2614607,259136
2614623,259141
2614638,259144
2614713,259147
2614723,259151
2614734,259154
2614824,259158
2614839,259161
2614852,259165
2614925,259168
2614935,259172
2614946,259175
2615035,259179
2615050,259183
2615122,259187
2615138,259191
2615153,259195
2615251,259198
2615261,259202
2615272,259205
2615344,259208
2615354,259212
2615365,259215
2615441,259219
2615452,259222
2615462,259225
2615536,259229
2615547,259233
2615556,259237
2615631,259240
2615644,259243
2615657,259246
2615739,259250
2615753,259254
2615767,259258
2615872,259263
2615888,259267
2615902,259270
2615970,259275
2615989,259280
2616069,259284
2616083,259288
2616098,259292
2616177,259297
2616246,259302
2616262,259307
2616354,259311
2616368,259314
2616381,259317
2616469,259320
2616483,259325
2616555,259329
2616569,259332
2616582,259335
2616653,259339
2616664,259343
2616675,259347
2616772,259351
2616783,259355
2616792,259359
2616861,259363
2616872,259367
2616883,259370
2616954,259374
2616965,259378
2616976,259381
2617079,259384
2617092,259388
2617173,259392
2617188,259396
2617203,259400
2617294,259405
2617311,259409
2617326,259414
2617409,259418
2617424,259421
2617438,259425
2617504,259429
2617518,259433
2617598,259436
2617611,259440
2617625,259444
2617693,259448
2617707,259452
2617812,259456
2617883,259459
2617896,259463
2617910,259466
2617944,259471
2617964,259476
2617981,259480
2618018,259484
2618034,259488
2618050,259492
2618139,259495
2618150,259498
2618163,259502
2618226,259507
2618300,259512
2618373,259517
2618447,259521
2618462,259525
2618477,259529
2618558,259533
2618572,259537
2618587,259542
2618678,259547
2618694,259551
2618708,259554
2618801,259557
2618814,259561
2618891,259565
2618902,259568
2618973,259572
2618984,259576
2618995,259579
2619091,259583
2619102,259587
2619113,259590
2619209,259594
2619220,259597
2619230,259601
2619298,259605
2619313,259609
2619328,259613
2619417,259616
2619431,259619
2619444,259623
2619513,259627
2619527,259630
2619540,259634
2619598,259639
2619657,259643
2619671,259647
2619746,259651
2619757,259655
2619768,259659
2619840,259662
2619853,259665
2619866,259668
2619945,259671
2619959,259675
2619975,259679
2620073,259683
2620087,259687
2620102,259691
2620206,259695
2620220,259699
2620234,259703
2620306,259707
2620317,259711
2620328,259715
2620405,259719
2620416,259723
2620464,259728
2620482,259732
2620497,259736
2620572,259740
2620654,259743
2620669,259747
2620758,259751
2620773,259754
2620786,259758
2620882,259762
2620897,259767
2620990,259771
2621005,259774
2621100,259778
2621115,259782
2621129,259785
2621211,259789
2621226,259793
2621240,259797
2621331,259801
2621346,259804
2621359,259807
2621429,259811
2621444,259815
2621507,259819
2621522,259824
2621537,259828
2621606,259831
2621619,259834
2621632,259838
2621717,259842
2621732,259846
2621824,259849
2621837,259853
2621851,259856
2621942,259859
2621955,259863
2621969,259866
2622036,259869
2622049,259873
2622063,259877
2622138,259881
2622152,259884
2622165,259888
2622226,259892
2622240,259896
2622334,259899
2622347,259903
2622361,259907
2622435,259910
2622448,259915
2622463,259918
2622528,259922
2622542,259925
2622608,259929
2622623,259933
2622638,259937
2622722,259941
2622737,259945
2622818,259949
2622833,259953
2622848,259957
2622920,259961
2622931,259965
2622940,259969
2623022,259972
2623036,259976
2623050,259980
2623122,259984
2623133,259988
2623144,259992
2623241,259996
2623252,260000
2623263,260003
2623359,260007
2623370,260011
2623437,260015
2623448,260019
2623457,260023
2623526,260027
2623537,260031
2623548,260035
2623645,260039
2623656,260043
2623667,260047
2623742,260051
2623753,260055
2623764,260058
2623853,260062
2623921,260066
2623935,260069
2623948,260073
2624038,260076
2624051,260081
2624123,260085
2624137,260089
2624151,260093
2624252,260096
2624263,260099
2624342,260103
2624357,260107
2624372,260111
2624458,260115
2624472,260119
2624566,260123
2624658,260128
2624728,260132
2624787,260136
2624801,260141
2624891,260144
2624904,260148
2624918,260151
2624985,260154
2624998,260157
2625011,260160
2625100,260165
2625116,260169
2625130,260172
2625219,260176
2625233,260180
2625247,260184
2625319,260187
2625332,260191
2625346,260195
2625444,260198
2625454,260202
2625465,260205
2625532,260208
2625545,260212
2625559,260216
2625649,260220
2625663,260223
2625744,260226
2625759,260230
2625859,260233
2625869,260237
2625881,260240
2625952,260244
2625966,260247
2625979,260250
2626036,260254
2626107,260258
2626121,260261
2626134,260264
2626217,260267
2626230,260270
2626243,260274
2626323,260279
2626340,260285
2626358,260291
2626438,260297
2626456,260302
2626471,260305
2626531,260309
2626545,260313
2626599,260318
2626617,260323
2626703,260327
2626718,260331
2626732,260335
2626810,260340
2626826,260344
2626897,260348
2626988,260351
2627001,260356
2627016,260360
2627088,260364
2627099,260367
2627170,260371
2627181,260375
2627192,260379
2627289,260383
2627300,260386
2627310,260390
2627382,260394
2627393,260398
2627404,260402
2627481,260406
2627492,260409
2627502,260413
2627599,260417
2627610,260421
2627621,260424
2627692,260427
2627705,260431
2627719,260435
2627827,260438
2627837,260442
2627848,260445
2627913,260449
2627924,260453
2627935,260457
2628005,260460
2628018,260464
2628094,260467
2628104,260471
2628115,260474
2628187,260477
2628197,260481
2628273,260484
2628283,260488
2628294,260491
2628365,260494
2628378,260498
2628392,260502
2628468,260505
2628478,260509
2628576,260512
2628586,260516
2628597,260520
2628670,260523
2628680,260527
2628691,260531
2628762,260535
2628776,260539
2628790,260543
2628860,260546
2628873,260549
2628886,260552
2628973,260556
2628985,260559
2628998,260562
2629089,260565
2629102,260569
2629116,260573
2629207,260577
2629222,260580
2629235,260584
2629308,260587
2629318,260591
2629329,260594
2629401,260597
2629411,260601
2629422,260604
2629497,260607
2629507,260611
2629518,260615
2629589,260619
2629603,260623
2629667,260627
2629759,260631
2629771,260635
2629865,260639
2629880,260642
2629893,260646
2629999,260650
2630013,260653
2630026,260657
2630096,260660
2630109,260664
2630123,260667
2630198,260670
2630208,260674
2630219,260677
2630287,260681
2630302,260685
2630375,260688
2630385,260692
2630396,260695
2630468,260698
2630478,260702
2630489,260705
2630561,260709
2630572,260713
2630583,260716
2630678,260719
2630691,260724
2630706,260728
2630781,260732
2630792,260735
2630802,260738
2630891,260742
2630905,260745
2630918,260749
2630990,260753
2631001,260757
2631075,260762
2631091,260765
2631104,260769
2631174,260772
2631187,260775
2631276,260779
2631290,260783
2631304,260787
2631376,260791
2631387,260794
2631397,260798
2631469,260802
2631483,260806
2631497,260809
2631587,260812
2631600,260815
2631689,260818
2631702,260821
2631715,260824
2631775,260827
2631790,260831
2631805,260834
2631899,260838
2631913,260841
2631926,260844
2632017,260847
2632030,260850
2632043,260854
2632114,260858
2632128,260862
2632142,260867
2632231,260871
2632310,260875
2632324,260878
2632338,260882
2632415,260886
2632431,260892
2632485,260898
2632504,260903
2632521,260907
2632588,260911
2632599,260915
2632671,260919
2632682,260923
2632740,260927
2632818,260931
2632833,260936
2632934,260940
2632945,260944
2632956,260947
2633047,260951
2633062,260954
2633075,260957
2633164,260961
2633256,260965
2633270,260970
2633285,260974
2633373,260978
2633441,260982
2633455,260986
2633469,260990
2633542,260993
2633552,260997
2633563,261000
2633668,261004
2633682,261007
2633695,261011
2633783,261014
2633796,261018
2633810,261023
2633882,261027
2633896,261032
2633911,261035
2634006,261039
2634020,261044
2634035,261047
2634113,261050
2634127,261055
2634200,261060
2634262,261065
2634279,261069
2634294,261074
2634366,261078
2634380,261082
2634395,261086
2634458,261090
2634473,261094
2634567,261098
2634581,261102
2634595,261106
2634674,261111
2634692,261116
2634775,261121
2634792,261126
2634849,261130
2634863,261133
2634877,261137
2634961,261141
2635020,261146
2635102,261149
2635116,261153
2635130,261157
2635206,261161
2635221,261165
2635236,261169
2635316,261172
2635326,261176
2635338,261179
2635430,261183
2635444,261186
2635533,261189
2635546,261192
2635559,261195
2635651,261198
2635664,261201
2635722,261204
2635736,261209
2635752,261213
2635840,261217
2635855,261222
2635870,261226
2635942,261230
2635956,261235
2636029,261240
2636101,261244
2636162,261248
2636177,261252
2636192,261256
2636267,261260
2636278,261264
2636350,261268
2636361,261272
2636370,261276
2636439,261280
2636450,261283
2636460,261286
2636534,261290
2636545,261294
2636619,261297
2636632,261301
2636646,261304
2636740,261308
2636754,261311
2636767,261315
2636870,261318
2636884,261321
2636897,261325
2636972,261329
2636986,261333
2637000,261337
2637108,261340
2637118,261344
2637129,261347
2637198,261352
2637214,261355
2637227,261358
2637314,261363
2637330,261367
2637344,261370
2637433,261373
2637446,261377
2637460,261380
2637534,261384
2637545,261388
2637638,261391
2637651,261394
2637664,261397
2637753,261401
2637767,261404
2637780,261409
2637871,261412
2637884,261416
2637898,261420
2637970,261424
2637981,261427
2637991,261431
2638088,261435
2638099,261439
2638110,261442
2638177,261446
2638192,261450
2638261,261454
2638272,261457
2638282,261461
2638354,261465
2638365,261468
2638375,261472
2638447,261476
2638458,261480
2638469,261483
2638551,261487
2638566,261492
2638582,261497
2638659,261501
2638677,261506
2638694,261511
2638766,261515
2638780,261519
2638795,261523
2638886,261526
2638900,261530
2638960,261535
2638981,261540
2639000,261545
2639048,261550
2639065,261555
2639138,261559
2639152,261563
2639167,261567
2639239,261570
2639252,261574
2639266,261577
2639335,261580
2639348,261584
2639440,261588
2639455,261592
2639469,261595
2639566,261598
2639579,261601
2639592,261604
2639683,261607
2639696,261610
2639709,261613
2639798,261617
2639813,261620
2639826,261623
2639916,261628
2639978,261632
2639993,261636
2640008,261640
2640079,261644
2640093,261647
2640106,261651
2640172,261656
2640224,261660
2640238,261664
2640254,261669
2640318,261674
2640335,261679
2640352,261684
2640400,261689
2640417,261693
2640431,261697
2640522,261700
2640535,261703
2640548,261707
2640643,261711
2640658,261716
2640747,261720
2640762,261724
2640777,261728
2640845,261732
2640859,261736
2640934,261740
2640945,261744
2640954,261748
2641023,261752
2641034,261756
2641045,261759
2641116,261763
2641127,261767
2641138,261771
2641243,261774
2641256,261778
2641270,261781
2641347,261786
2641406,261789
2641421,261793
2641437,261797
2641531,261801
2641546,261804
2641637,261808
2641651,261811
2641744,261815
2641816,261819
2641830,261823
2641844,261827
2641932,261831
2641947,261834
2641960,261838
2642051,261843
2642144,261847
2642158,261851
2642229,261855
2642243,261858
2642256,261861
2642345,261865
2642360,261870
2642375,261875
2642465,261879
2642533,261884
2642549,261887
2642562,261891
2642634,261895
2642645,261898
2642705,261902
2642719,261906
2642734,261911
2642817,261914
2642829,261918
2642843,261922
2642919,261925
2642929,261929
2643001,261932
2643011,261936
2643108,261940
2643119,261943
2643165,261947
2643232,261951
2643305,261956
2643400,261960
2643415,261965
2643498,261970
2643561,261975
2643621,261979
2643635,261982
2643649,261986
2643746,261990
2643757,261994
2643768,261998
2643840,262002
2643851,262006
2643860,262010
2643929,262014
2643940,262018
2643951,262021
2644018,262025
2644032,262029
2644046,262033
2644136,262037
2644202,262041
2644216,262045
2644230,262049
2644319,262052
2644332,262055
2644345,262058
2644448,262061
2644461,262064
2644474,262067
2644556,262071
2644570,262075
2644642,262079
2644653,262083
2644721,262087
2644735,262092
2644823,262097
2644884,262102
2644958,262107
2645040,262111
2645056,262115
2645072,262119
2645147,262123
2645158,262126
2645168,262129
2645239,262133
2645250,262137
2645261,262140
2645350,262143
2645363,262147
2645377,262150
2645448,262154
2645459,262158
2645528,262161
2645541,262165
2645633,262169
2645648,262172
2645661,262175
2645739,262180
2645755,262184
2645770,262188
2645840,262191
2645853,262195
2645867,262198
2645964,262201
2645974,262205
2646040,262209
2646051,262212
2646061,262215
2646132,262219
2646143,262222
2646153,262225
2646220,262229
2646234,262233
2646248,262237
2646323,262241
2646334,262245
2646343,262249
2646412,262253
2646423,262257
2646434,262261
2646506,262265
2646517,262269
2646526,262273
2646587,262278
2646604,262283
2646674,262288
2646690,262292
2646779,262295
2646793,262299
2646867,262303
2646881,262306
2646894,262311
2646978,262316
2646994,262321
2647010,262326
2647067,262330
2647082,262334
2647098,262338
2647169,262342
2647183,262345
2647197,262349
2647268,262352
2647283,262357
2647300,262361
2647375,262365
2647421,262370
2647471,262374
2647485,262378
2647501,262382
2647584,262385
2647597,262389
2647611,262392
2647693,262396
2647708,262400
2647723,262404
2647804,262408
2647876,262413
2647926,262418
2647997,262423
2648014,262427
2648031,262433
2648117,262439
2648136,262445
2648155,262450
2648247,262454
2648261,262458
2648276,262462
2648349,262465
2648362,262470
2648377,262473
2648462,262477
2648541,262482
2648609,262485
2648622,262488
2648635,262491
2648709,262495
2648723,262498
2648800,262502
2648816,262506
2648830,262510
2648912,262515
2648930,262520
2648947,262525
2649013,262529
2649029,262533
2649044,262537
2649130,262541
2649143,262545
2649158,262549
2649246,262554
2649263,262559
2649325,262563
2649340,262567
2649433,262571
2649447,262575
2649461,262579
2649531,262582
2649544,262586
2649558,262590
2649629,262594
2649643,262598
2649657,262602
2649716,262606
2649731,262609
2649798,262612
2649811,262616
2649825,262619
2649892,262622
2649905,262626
2649919,262630
2649992,262634
2650006,262637
2650019,262640
2650110,262643
2650123,262647
2650198,262651
2650212,262655
2650226,262659
2650305,262664
2650320,262668
2650404,262673
2650507,262676
2650520,262679
2650533,262683
2650584,262688
2650655,262693
2650716,262697
2650730,262701
2650745,262705
2650837,262709
2650851,262713
2650865,262717
2650933,262721
2650947,262726
2650962,262730
2651052,262734
2651107,262739
2651125,262743
2651139,262746
2651189,262751
2651261,262756
2651278,262760
2651292,262764
2651369,262768
2651383,262772
2651398,262776
2651443,262780
2651514,262784
2651530,262788
2651545,262792
2651611,262796
2651626,262800
2651641,262804
2651726,262808
2651741,262813
2651757,262818
2651827,262821
2651842,262826
2651860,262830
2651955,262834
2651970,262839
2651985,262842
2652049,262846
2652063,262850
2652132,262854
2652195,262858
2652211,262862
2652227,262867
2652320,262871
2652334,262874
2652347,262877
2652426,262881
2652497,262885
2652511,262890
2652526,262893
2652618,262897
2652633,262900
2652646,262904
2652741,262908
2652755,262913
2652832,262917
2652901,262921
2652968,262924
2652981,262928
2652995,262932
2653065,262935
2653078,262940
2653093,262943
2653169,262947
2653183,262950
2653265,262954
2653279,262957
2653371,262960
2653382,262963
2653467,262967
2653481,262970
2653550,262976
2653568,262980
2653583,262986
2653672,262989
2653685,262993
2653699,262997
2653774,263002
2653791,263006
2653807,263010
2653857,263015
2653874,263020
2653891,263025
2653963,263029
2653977,263033
2654045,263038
2654064,263043
2654137,263047
2654206,263051
2654220,263054
2654235,263058
2654315,263063
2654420,263067
2654434,263070
2654447,263073
2654506,263076
2654520,263080
2654611,263084
2654625,263087
2654691,263090
2654705,263093
2654718,263096
2654799,263100
2654813,263104
2654828,263109
2654923,263113
2654937,263116
2654950,263120
2655039,263123
2655052,263128
2655067,263131
2655156,263135
2655248,263139
2655262,263143
2655276,263147
2655369,263151
2655383,263154
2655396,263157
2655475,263161
2655489,263165
2655504,263169
2655581,263174
2655660,263179
2655677,263184
2655694,263188
2655785,263192
2655857,263197
2655873,263200
2655886,263203
2655975,263207
2655990,263210
2656003,263214
2656083,263218
2656098,263222
2656113,263226
2656211,263230
2656226,263234
2656241,263238
2656320,263241
2656334,263245
2656406,263249
2656417,263253
2656428,263257
2656520,263261
2656534,263265
2656598,263270
2656662,263274
2656677,263279
2656693,263284
2656770,263287
2656784,263293
2656844,263297
2656859,263301
2656874,263305
2656947,263308
2656957,263312
2656968,263316
2657034,263320
2657045,263324
2657056,263327
2657112,263331
2657127,263335
2657194,263339
2657205,263342
2657215,263345
2657286,263349
2657297,263352
2657307,263355
2657376,263359
2657390,263363
2657442,263369
2657461,263375
2657479,263380
2657556,263383
2657570,263387
2657653,263391
2657669,263395
2657683,263400
2657757,263403
2657770,263407
2657784,263410
2657840,263413
2657855,263418
2657929,263423
2657945,263427
2657959,263430
2658029,263434
2658045,263438
2658062,263443
2658146,263447
2658160,263450
2658218,263455
2658238,263460
2658257,263464
2658316,263469
2658337,263474
2658410,263478
2658500,263482
2658515,263485
2658588,263489
2658602,263493
2658616,263497
2658696,263502
2658714,263506
2658729,263510
2658810,263514
2658826,263518
2658841,263522
2658922,263527
2658983,263531
2658997,263535
2659012,263539
2659092,263543
2659107,263548
2659122,263553
2659199,263556
2659209,263560
2659220,263564
2659327,263568
2659341,263572
2659355,263576
2659460,263579
2659473,263582
2659486,263585
2659573,263589
2659641,263593
2659655,263597
2659669,263601
2659747,263604
2659757,263608
2659835,263611
2659845,263615
2659943,263618
2659953,263622
2659964,263625
2660071,263628
2660081,263631
2660091,263635
2660159,263638
2660173,263641
2660186,263644
2660243,263647
2660257,263651
2660273,263656
2660368,263660
2660382,263664
2660396,263668
2660473,263673
2660490,263677
2660504,263681
2660594,263685
2660608,263688
2660621,263692
2660691,263695
2660704,263699
2660718,263703
2660811,263706
2660825,263710
2660900,263714
2660914,263718
2660929,263723
2661031,263727
2661042,263730
2661109,263734
2661123,263737
2661136,263741
2661208,263745
2661219,263749
2661230,263753
2661298,263757
2661312,263761
2661326,263765
2661398,263768
2661411,263772
2661503,263776
2661518,263780
2661532,263784
2661604,263787
2661617,263790
2661630,263793
2661717,263798
2661733,263803
2661749,263807
2661839,263811
2661853,263816
2661869,263821
2661939,263825
2661953,263829
2661968,263833
2662065,263837
2662076,263840
2662086,263843
2662160,263847
2662171,263850
2662181,263853
2662250,263857
2662322,263860
2662335,263865
2662350,263868
2662403,263872
2662419,263876
2662436,263880
2662515,263883
2662525,263887
2662584,263891
2662599,263895
2662615,263899
2662729,263902
2662739,263906
2662752,263910
2662831,263914
2662842,263917
2662909,263920
2662922,263924
2662936,263927
2663025,263931
2663039,263934
2663052,263938
2663141,263941
2663152,263945
2663166,263948
2663260,263952
2663274,263956
2663288,263960
2663387,263965
2663403,263969
2663417,263972
2663510,263976
2663525,263979
2663538,263983
2663588,263988
2663657,263991
2663673,263996
2663770,264000
2663785,264003
2663859,264007
2663932,264012
2664006,264017
2664022,264020
2664035,264025
2664130,264028
2664143,264031
2664156,264034
2664240,264037
2664253,264041
2664267,264046
2664334,264051
2664395,264056
2664456,264060
2664470,264064
2664550,264068
2664564,264071
2664578,264075
2664642,264079
2664657,264084
2664673,264088
2664741,264091
2664754,264094
2664767,264098
2664859,264102
2664920,264106
2664935,264110
2664950,264115
2665030,264118
2665044,264123
2665060,264126
2665154,264130
2665168,264134
2665183,264138
2665275,264141
2665286,264145
2665346,264149
2665361,264154
2665377,264159
2665448,264162
2665463,264167
2665480,264172
2665550,264176
2665566,264181
2665584,264185
2665648,264189
2665663,264194
2665679,264198
2665763,264203
2665780,264207
2665794,264210
2665865,264214
2665880,264218
2665896,264223
2665973,264228
2666041,264231
2666054,264235
2666068,264240
2666143,264243
2666156,264247
2666228,264251
2666239,264254
2666249,264258
2666306,264262
2666321,264266
2666375,264271
2666392,264275
2666406,264279
2666454,264283
2666468,264286
2666481,264290
2666574,264293
2666589,264298
2666606,264304
2666691,264308
2666706,264312
2666721,264316
2666813,264320
2666827,264324
2666841,264328
2666887,264333
2666907,264337
2666923,264341
2666971,264345
2666985,264348
2666999,264352
2667090,264355
2667103,264358
2667116,264362
2667192,264366
2667207,264370
2667223,264374
2667260,264378
2667310,264383
2667330,264388
2667404,264393
2667466,264397
2667481,264401
2667543,264405
2667557,264408
2667571,264412
2667657,264415
2667670,264419
2667684,264423
2667736,264427
2667750,264431
2667765,264436
2667841,264441
2667858,264446
2667876,264452
2667956,264456
2667972,264461
2668054,264466
2668102,264471
2668171,264476
2668251,264480
2668265,264484
2668357,264487
2668370,264491
2668384,264495
2668446,264499
2668460,264503
2668475,264507
2668565,264510
2668578,264514
2668592,264518
2668652,264523
2668734,264528
2668751,264533
2668768,264538
2668845,264543
2668862,264547
2668878,264551
2668975,264555
2668986,264558
2669059,264561
2669072,264565
2669086,264569
2669164,264573
2669175,264577
2669186,264581
2669253,264585
2669264,264588
2669333,264591
2669346,264595
2669360,264598
2669451,264602
2669465,264606
2669479,264610
2669565,264614
2669580,264619
2669596,264624
2669682,264628
2669697,264634
2669714,264640
2669804,264644
2669816,264647
2669829,264651
2669922,264655
2669937,264658
2669995,264663
2670012,264668
2670028,264672
2670125,264676
2670139,264679
2670222,264683
2670237,264687
2670251,264692
2670327,264696
2670341,264700
2670356,264704
2670450,264708
2670464,264712
2670479,264716
2670579,264720
2670593,264723
2670606,264727
2670696,264730
2670709,264734
2670723,264738
2670786,264742
2670801,264746
2670815,264750
2670899,264755
2670958,264759
2670972,264764
2671062,264767
2671075,264771
2671089,264775
2671179,264779
2671193,264783
2671282,264786
2671295,264791
2671310,264796
2671401,264800
2671415,264804
2671430,264808
2671499,264811
2671512,264814
2671525,264817
2671614,264821
2671629,264825
2671643,264829
2671732,264833
2671746,264837
2671760,264840
2671849,264844
2671863,264848
2671935,264852
2671946,264856
2672039,264860
2672053,264863
2672066,264867
2672171,264871
2672262,264874
2672275,264879
2672290,264882
2672381,264886
2672396,264890
2672481,264893
2672495,264898
2672571,264901
2672581,264904
2672592,264908
2672659,264912
2672670,264915
2672680,264918
2672747,264921
2672760,264925
2672774,264929
2672836,264933
2672851,264937
2672867,264941
2672924,264946
2672942,264951
2672960,264956
2673038,264960
2673052,264963
2673065,264967
2673148,264971
2673164,264975
2673257,264978
2673270,264981
2673343,264986
2673407,264991
2673492,264995
2673506,264999
2673520,265003
2673582,265006
2673596,265010
2673611,265014
2673679,265018
2673693,265022
2673707,265026
2673768,265029
2673783,265033
2673799,265037
2673874,265042
2673948,265046
2673962,265051
2673977,265054
2674060,265057
2674074,265061
2674088,265064
2674147,265068
2674162,265073
2674178,265077
2674271,265080
2674285,265086
2674371,265089
2674386,265093
2674401,265098
2674477,265104
2674528,265109
2674545,265114
2674562,265119
2674629,265123
2674640,265126
2674687,265130
2674701,265133
2674794,265138
2674810,265142
2674824,265146
2674921,265150
2674932,265154
2674943,265158
2675011,265161
2675024,265165
2675038,265168
2675129,265172
2675143,265175
2675156,265178
2675234,265181
2675248,265185
2675264,265189
2675340,265193
2675358,265197
2675373,265200
2675457,265204
2675472,265209
2675533,265213
2675551,265218
2675568,265224
2675662,265227
2675675,265231
2675689,265234
2675778,265238
2675792,265241
2675848,265245
2675917,265250
2675934,265255
2675993,265258
2676008,265262
2676023,265267
2676099,265270
2676109,265274
2676176,265278
2676187,265281
2676197,265285
2676265,265289
2676279,265293
2676351,265297
2676362,265301
2676371,265305
2676466,265308
2676479,265312
2676493,265316
2676576,265319
2676589,265323
2676604,265327
2676676,265331
2676690,265334
2676703,265338
2676796,265342
2676811,265345
2676824,265349
2676904,265352
2676918,265356
2676977,265360
2676992,265364
2677007,265368
2677100,265372
2677114,265376
2677128,265380
2677203,265384
2677214,265388
2677223,265392
2677314,265395
2677327,265399
2677341,265403
2677413,265407
2677424,265410
2677528,265413
2677541,265416
2677554,265420
2677608,265424
2677624,265428
2677641,265433
2677707,265438
2677782,265443
2677871,265447
2677885,265450
2677898,265454
2677992,265457
2678005,265461
2678019,265465
2678112,265469
2678126,265472
2678140,265476
2678209,265479
2678222,265483
2678236,265487
2678341,265491
2678356,265494
2678369,265497
2678459,265501
2678474,265505
2678488,265509
2678557,265513
2678571,265517
2678585,265520
2678675,265524
2678690,265527
2678765,265530
2678775,265534
2678786,265537
2678854,265541
2678869,265545
2678884,265549
2678957,265552
2678967,265556
2678978,265559
2679069,265563
2679083,265567
2679097,265571
2679169,265575
2679229,265580
2679291,265585
2679350,265589
2679364,265593
2679378,265597
2679450,265601
2679461,265605
2679472,265608
2679543,265612
2679554,265616
2679565,265620
2679644,265624
2679659,265628
2679743,265632
2679759,265636
2679775,265641
2679837,265645
2679853,265649
2679919,265654
2679935,265657
2679950,265663
2680047,265666
2680061,265670
2680075,265673
2680146,265677
2680157,265681
2680217,265685
2680232,265689
2680335,265692
2680349,265696
2680363,265699
2680442,265704
2680504,265708
2680519,265712
2680597,265717
2680658,265722
2680733,265726
2680748,265730
2680762,265735
2680838,265739
2680849,265743
2680860,265746
2680925,265750
2680939,265753
2680953,265757
2681045,265761
2681060,265765
2681074,265768
2681153,265771
2681166,265775
2681180,265779
2681270,265782
2681283,265787
2681347,265792
2681428,265796
2681442,265800
2681534,265805
2681616,265809
2681632,265813
2681648,265818
2681729,265822
2681743,265825
2681806,265830
2681823,265833
2681838,265837
2681931,265841
2681945,265845
2681959,265849
2682035,265852
2682045,265856
2682057,265859
2682144,265863
2682158,265867
2682241,265871
2682256,265875
2682328,265879
2682339,265883
2682350,265886
2682421,265890
2682432,265894
2682443,265897
2682514,265901
2682525,265905
2682592,265909
2682603,265913
2682660,265916
2682674,265920
2682690,265924
2682783,265928
2682797,265933
2682812,265936
2682901,265940
2682993,265944
2683007,265948
2683021,265952
2683111,265956
2683125,265960
2683139,265963
2683228,265966
2683241,265969
2683254,265973
2683317,265977
2683331,265981
2683345,265985
2683417,265989
2683428,265992
2683513,265996
2683528,266000
2683543,266004
2683639,266008
2683654,266012
2683668,266016
2683756,266021
2683844,266025
2683858,266029
2683873,266033
2683942,266036
2683955,266040
2684028,266043
2684038,266047
2684106,266050
2684119,266054
2684133,266057
2684205,266060
2684215,266064
2684306,266068
2684320,266072
2684334,266076
2684402,266079
2684415,266083
2684429,266086
2684497,266090
2684512,266094
2684527,266098
2684617,266102
2684632,266106
2684646,266109
2684736,266113
2684751,266116
2684764,266120
2684859,266124
2684873,266127
2684886,266130
2684975,266134
2684990,266138
2685004,266141
2685101,266146
2685172,266150
2685186,266154
2685200,266157
2685290,266160
2685303,266163
2685316,266166
2685407,266169
2685420,266172
2685433,266175
2685522,266179
2685590,266184
2685606,266187
2685619,266190
2685708,266194
2685723,266197
2685736,266201
2685831,266205
2685845,266208
2685858,266211
2685947,266215
2685962,266218
2686034,266222
2686048,266226
2686062,266230
2686132,266235
2686202,266238
2686215,266243
2686230,266247
2686303,266250
2686316,266254
2686330,266258
2686400,266261
2686413,266264
2686426,266267
2686520,266271
2686535,266275
2686623,266278
2686637,266282
2686708,266287
2686777,266291
2686791,266296
2686806,266299
2686889,266303
2686951,266307
2686966,266311
2686981,266315
2687077,266319
2687156,266323
2687238,266328
2687318,266333
2687378,266338
2687395,266343
2687478,266347
2687493,266352
2687508,266356
2687580,266360
2687595,266364
2687609,266368
2687695,266371
2687710,266375
2687726,266379
2687812,266383
2687827,266388
2687843,266391
2687935,266395
2687949,266398
2688017,266403
2688067,266409
2688085,266413
2688100,266417
2688169,266421
2688205,266426
2688277,266430
2688293,266434
2688365,266438
2688437,266441
2688452,266445
2688468,266449
2688532,266453
2688547,266458
2688562,266462
2688628,266466
2688642,266469
2688657,266473
2688740,266477
2688754,266480
2688768,266484
2688857,266488
2688872,266493
2688937,266497
2688951,266500
2688965,266504
2689034,266509
2689051,266514
2689068,266518
2689145,266522
2689229,266526
2689245,266531
2689263,266535
2689339,266540
2689422,266545
2689496,266549
2689510,266553
2689525,266558
2689598,266562
2689612,266565
2689626,266569
2689693,266572
2689706,266575
2689794,266578
2689807,266581
2689898,266584
2689911,266587
2689924,266590
2690013,266594
2690028,266597
2690041,266600
2690130,266605
2690202,266610
2690294,266614
2690365,266618
2690436,266623
2690505,266626
2690518,266630
2690532,266633
2690606,266638
2690665,266642
2690744,266646
2690758,266650
2690773,266654
2690832,266658
2690846,266662
2690916,266665
2690929,266669
2690943,266672
2691000,266676
2691014,266679
2691028,266683
2691090,266688
2691151,266692
2691165,266696
2691179,266700
2691247,266704
2691261,266708
2691275,266712
2691338,266717
2691354,266722
2691428,266726
2691442,266730
2691521,266733
2691535,266737
2691549,266740
2691620,266744
2691631,266747
2691641,266750
2691730,266754
2691802,266758
2691816,266762
2691908,266766
2691923,266769
2691936,266773
2692027,266777
2692041,266782
2692125,266786
2692139,266789
2692153,266793
2692236,266797
2692251,266801
2692319,266805
2692333,266808
2692346,266812
2692440,266815
2692453,266818
2692466,266822
2692563,266826
2692574,266829
2692584,266832
2692651,266835
2692664,266839
2692678,266843
2692763,266847
2692778,266851
2692792,266855
2692864,266858
2692877,266862
